ID Municipio,ID Partido,Siglas,Nombre,Votos,Escaños
41071,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2773,10
41071,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,837,3
41071,4252,P.P.,PARTIDO POPULAR,207, 
41072,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1706,7
41072,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1292,6
41072,4252,P.P.,PARTIDO POPULAR,153, 
41073,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,711,6
41073,4252,P.P.,PARTIDO POPULAR,474,4
41073,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,120,1
41074,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,879,4
41074,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,773,4
41074,4252,P.P.,PARTIDO POPULAR,539,3
41074,4466,PST,PEÑAFLOR SOMOS TODOS,101, 
41075,4252,P.P.,PARTIDO POPULAR,4220,10
41075,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1973,5
41075,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1001,2
41075,4100,PA,PARTIDO ANDALUCISTA,236, 
41076,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,830,7
41076,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,385,3
41076,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,131,1
41076,4252,P.P.,PARTIDO POPULAR,107, 
41076,1391,CASTILLO DE HIERRO,CASTILLO DE HIERRO,89, 
41077,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2848,9
41077,4328,P.S.O.E.-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2162,7
41077,4252,P.P.,PARTIDO POPULAR,413,1
41078,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,943,6
41078,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,859,5
41078,4252,P.P.,PARTIDO POPULAR,56, 
41079,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1897,6
41079,0729,A.S.C.,AGRUPACION SOCIALISTA CIGARRERA,1892,5
41079,4252,P.P.,PARTIDO POPULAR,1517,4
41079,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,623,1
41079,3792,LPR,LA PUEBLA PUEDE,344,1
41080,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,506,5
41080,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,285,2
41080,4252,P.P.,PARTIDO POPULAR,226,2
41081,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,10734,15
41081,3794,"La Rinconada, Sí Se Puede","La Rinconada, Sí Se Puede",2299,3
41081,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1610,2
41081,4252,P.P.,PARTIDO POPULAR,1340,1
41082,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1413,6
41082,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1158,4
41082,4252,P.P.,PARTIDO POPULAR,307,1
41083,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,766,9
41083,4252,P.P.,PARTIDO POPULAR,69, 
41084,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1322,7
41084,4252,P.P.,PARTIDO POPULAR,484,2
41084,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,362,2
41085,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1509,8
41085,4252,P.P.,PARTIDO POPULAR,647,3
41085,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,284,1
41085,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,193,1
41086,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,4064,12
41086,4252,P.P.,PARTIDO POPULAR,1451,4
41086,4690,SJP,SAN JUAN PUEDE,1071,3
41086,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,882,2
41086,4268,PxL - Con las Manos Limpias,PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS,292, 
41086,4100,PA,PARTIDO ANDALUCISTA,280, 
41088,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,254,6
41088,4252,P.P.,PARTIDO POPULAR,54,1
41087,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2348,7
41087,2623,GIS,GRUPO INDEPENDIENTE SANLUQUEÑO,1472,5
41087,0965,APSM,ALTERNATIVA POR SANLUCAR,1003,3
41087,4252,P.P.,PARTIDO POPULAR,555,1
41087,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,526,1
41087,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,281, 
41087,1949,DLP,DEMOCRACIA Y LIBERTAD POPULAR,146, 
41089,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1541,5
41089,4100,PA,PARTIDO ANDALUCISTA,1139,4
41089,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,899,3
41089,4252,P.P.,PARTIDO POPULAR,316,1
41090,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,1633,7
41090,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1000,4
41090,4252,P.P.,PARTIDO POPULAR,164, 
41091,4252,P.P.,PARTIDO POPULAR,101050,12
41091,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,98547,11
41091,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,28442,3
41091,1942,PARTICIPA SEVILLA,DEMOCRACIA PARTICIPATIVA,27753,3
41091,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,18320,2
41091,2468,GANEMOS,GANEMOS SEVILLA,12642, 
41091,4100,PA,PARTIDO ANDALUCISTA,4356, 
41091,2052,EQUO,EQUO,3179, 
41091,4103,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3153, 
41091,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,2564, 
41091,5373,VOX,VOX,1411, 
41091,2065,EB,ESCAÑOS EN BLANCO,448, 
41091,2265,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,298, 
41091,4165,PADIE,PARTIDO DEL INMIGRANTE EN ESPAÑA,173, 
41091,4148,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,162, 
41091,1358,CR,CANDIDATURA REPUBLICANA,148, 
41091,4811,SAIn,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA,134, 
41091,4606,P.N. de A,PUEBLO NACIONALISTA DE ANDALUSI,84, 
41091,5030,UPAN,UNIDAD POPULAR ANDALUZA - UNIDAD POPULAR DE ANDALUCIA,58, 
41092,4100,PA,PARTIDO ANDALUCISTA,3588,10
41092,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1152,3
41092,4252,P.P.,PARTIDO POPULAR,212, 
41092,2472,GTR,GANEMOS TOCINA-LOS ROSALES,202, 
41093,4252,P.P.,PARTIDO POPULAR,5307,11
41093,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2317,5
41093,4788,SÍ SE PUEDE TOMARES,SÍ SE PUEDE TOMARES,1358,3
41093,4100,PA,PARTIDO ANDALUCISTA,855,1
41093,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,678,1
41093,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,542, 
41093,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,186, 
41093,5373,VOX,VOX,113, 
41094,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,2105,8
41094,4252,P.P.,PARTIDO POPULAR,909,3
41094,5020,UP,UMBRETE ¡PUEDE!,439,1
41094,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,384,1
41095,4336,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA (PSOE-A),10095,12
41095,4096,PARTIDO ANDALUCISTA,PARTIDO ANDALUCISTA,7368,9
41095,3524,IULV-CA,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA (IULV-CA),1813,2
41095,4252,P.P.,PARTIDO POPULAR,1690,2
41095,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,987, 
41095,4355,P.U.,PARTIDO UTRERANO,554, 
41095,2620,G.I.P.,GRUPO INDEPENDIENTE PROAYUNTAMIENTO DE EL PALMAR DE TROYA,297, 
41096,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1242,5
41096,4252,P.P.,PARTIDO POPULAR,839,4
41096,1877,CV-IULV-CA,CONSTRUYENDO VALENCINA-IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA,793,3
41096,3897,M.D.,MAYORIA DEMOCRATICA,405,1
41097,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1221,7
41097,4252,P.P.,PARTIDO POPULAR,725,4
41100,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,516,7
41100,4252,P.P.,PARTIDO POPULAR,171,2
41100,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,48, 
41098,4252,P.P.,PARTIDO POPULAR,1579,6
41098,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1217,5
41098,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,320,1
41098,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,251,1
41098,2265,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,37, 
41099,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,848,4
41099,5134,U.M.V.R.M.,UNION MINERA DE VILLANUEVA DEL RIO Y MINAS,706,4
41099,0336,A.E.U.C.,AGRUPACION DE ELECTORES UNIDOS POR EL CAMBIO,406,2
41099,0396,A.E.V.I.,AGRUPACION ELECTORAL DE VILLANUEVA DEL RIO,242,1
41099,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,204,1
41099,4252,P.P.,PARTIDO POPULAR,192,1
41101,3816,LA VOZ DE VILLAVERDE,LA VOZ DE VILLAVERDE,1417,5
41101,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,1356,5
41101,4252,P.P.,PARTIDO POPULAR,888,3
41101,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,198, 
41101,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,190, 
41101,4045,NIV,NUEVA IZQUIERDA DE VILLAVERDE,168, 
41101,4100,PA,PARTIDO ANDALUCISTA,129, 
41102,4335,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,4697,8
41102,3465,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA,2847,5
41102,4252,P.P.,PARTIDO POPULAR,2500,4
42001,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,165,5
42001,4252,P.P.,PARTIDO POPULAR,78,2
42003,4252,P.P.,PARTIDO POPULAR,28,2
42003,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,21,1
42003,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42004,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,970,7
42004,4252,P.P.,PARTIDO POPULAR,518,3
42004,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,225,1
42006,4252,P.P.,PARTIDO POPULAR,37,3
42006,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,27,2
42007,4252,P.P.,PARTIDO POPULAR,63,5
42007,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9, 
42008,4252,P.P.,PARTIDO POPULAR,27,3
42008,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4, 
42009,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,32,2
42009,4252,P.P.,PARTIDO POPULAR,21,1
42009,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4, 
42010,4252,P.P.,PARTIDO POPULAR,14,3
42010,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42011,4252,P.P.,PARTIDO POPULAR,11,3
42011,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42012,0374,AVA,AGRUPACIÓN DE VECINOS DE ALDEASEÑOR,15,2
42012,1979,EA,ELECTORES POR ALDEALSEÑOR,13,1
42012,4252,P.P.,PARTIDO POPULAR,2, 
42013,0166,AEA,AGRUPACIÓN DE ELECTORES DE ALDEHUELA DE PERIAÑEZ,18,2
42013,4252,P.P.,PARTIDO POPULAR,10,1
42014,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,21,2
42014,4252,P.P.,PARTIDO POPULAR,15,1
42015,4252,P.P.,PARTIDO POPULAR,7,3
42016,4252,P.P.,PARTIDO POPULAR,6,3
42017,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,58,3
42017,4252,P.P.,PARTIDO POPULAR,48,2
42018,4252,P.P.,PARTIDO POPULAR,65,4
42018,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,43,1
42018,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,14, 
42019,4252,P.P.,PARTIDO POPULAR,241,5
42019,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,135,2
42019,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,28, 
42020,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1209,6
42020,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1175,6
42020,4252,P.P.,PARTIDO POPULAR,386,1
42021,4252,P.P.,PARTIDO POPULAR,41,3
42021,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2, 
42022,4252,P.P.,PARTIDO POPULAR,126,6
42022,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,39,1
42023,4252,P.P.,PARTIDO POPULAR,28,3
42023,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4, 
42024,4252,P.P.,PARTIDO POPULAR,39,2
42024,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,32,1
42025,4252,P.P.,PARTIDO POPULAR,431,4
42025,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,345,4
42025,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,147,1
42026,4252,P.P.,PARTIDO POPULAR,13,3
42026,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3, 
42027,4252,P.P.,PARTIDO POPULAR,37,3
42027,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,12, 
42028,4252,P.P.,PARTIDO POPULAR,24,3
42028,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,6, 
42029,4252,P.P.,PARTIDO POPULAR,53,4
42029,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,44,1
42029,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,40, 
42030,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,43,4
42030,4252,P.P.,PARTIDO POPULAR,29,1
42030,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,6, 
42031,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13,2
42031,4252,P.P.,PARTIDO POPULAR,8,1
42032,4252,P.P.,PARTIDO POPULAR,64,3
42032,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57,2
42033,4252,P.P.,PARTIDO POPULAR,36,3
42033,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7, 
42034,4252,P.P.,PARTIDO POPULAR,18,2
42034,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,10,1
42035,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,309,4
42035,4252,P.P.,PARTIDO POPULAR,237,3
42036,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,17,1
42036,4252,P.P.,PARTIDO POPULAR,16,1
42036,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,12,1
42036,3200,I.U.,IZQUIERDA UNIDA,8, 
42037,4252,P.P.,PARTIDO POPULAR,17,3
42037,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1, 
42038,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,13,2
42038,4252,P.P.,PARTIDO POPULAR,14,1
42039,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,81,3
42039,4252,P.P.,PARTIDO POPULAR,63,3
42039,4120,PCAS-TC,PARTIDO CASTELLANO-TIERRA COMUNERA,26,1
42041,4252,P.P.,PARTIDO POPULAR,15,3
42041,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42042,4252,P.P.,PARTIDO POPULAR,18,2
42042,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,11,1
42042,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,12, 
42043,4252,P.P.,PARTIDO POPULAR,1333,7
42043,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,955,5
42043,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,210,1
42044,4252,P.P.,PARTIDO POPULAR,25,3
42044,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1, 
42045,4252,P.P.,PARTIDO POPULAR,156,5
42045,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,43,1
42045,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,42,1
42046,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,29,3
42046,3200,I.U.,IZQUIERDA UNIDA,10, 
42046,4252,P.P.,PARTIDO POPULAR,3, 
42048,4252,P.P.,PARTIDO POPULAR,35,2
42048,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,18,1
42049,4252,P.P.,PARTIDO POPULAR,37,5
42049,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,14, 
42050,4252,P.P.,PARTIDO POPULAR,7,2
42051,4252,P.P.,PARTIDO POPULAR,11,3
42052,4252,P.P.,PARTIDO POPULAR,9,3
42052,3200,I.U.,IZQUIERDA UNIDA,5, 
42052,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42053,4252,P.P.,PARTIDO POPULAR,21,3
42053,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2, 
42054,0520,AICS,AGRUPACIÓN INDEPENDIENTE DE CARRASCOSA DE LA SIERRA,14,1
42054,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1,1
42054,4252,P.P.,PARTIDO POPULAR,1,1
42055,4252,P.P.,PARTIDO POPULAR,63,3
42055,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57,2
42056,4252,P.P.,PARTIDO POPULAR,13,3
42056,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3, 
42058,4252,P.P.,PARTIDO POPULAR,62,5
42058,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13, 
42057,4252,P.P.,PARTIDO POPULAR,72,3
42057,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,64,1
42057,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,20,1
42059,4252,P.P.,PARTIDO POPULAR,6,2
42060,4252,P.P.,PARTIDO POPULAR,18,2
42061,0183,"AGRUPACIÓN DE ELECTORES DE OCENILLA, CIDONES, VILLAVERD","AGRUPACIÓN DE ELECTORES DE OCENILLA, CIDONES, VILLAVERDE Y HERREROS",153,6
42061,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,40,1
42061,4252,P.P.,PARTIDO POPULAR,13, 
42062,4252,P.P.,PARTIDO POPULAR,10,2
42062,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4,1
42063,4252,P.P.,PARTIDO POPULAR,24,2
42063,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,10,1
42064,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,41,2
42064,4252,P.P.,PARTIDO POPULAR,35,1
42065,4252,P.P.,PARTIDO POPULAR,10,2
42065,3200,I.U.,IZQUIERDA UNIDA,11,1
42065,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42068,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,46,2
42068,4252,P.P.,PARTIDO POPULAR,22,1
42068,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4, 
42069,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,581,6
42069,4252,P.P.,PARTIDO POPULAR,385,3
42070,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,20,1
42070,4252,P.P.,PARTIDO POPULAR,4,1
42071,4252,P.P.,PARTIDO POPULAR,83,5
42071,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,26, 
42071,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,21, 
42073,4252,P.P.,PARTIDO POPULAR,38,3
42073,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9, 
42075,4252,P.P.,PARTIDO POPULAR,32,2
42075,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,27,1
42076,4252,P.P.,PARTIDO POPULAR,100,4
42076,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,37,1
42078,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,374,5
42078,4252,P.P.,PARTIDO POPULAR,334,4
42079,4252,P.P.,PARTIDO POPULAR,11,3
42080,4252,P.P.,PARTIDO POPULAR,51,3
42080,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,39,2
42081,4252,P.P.,PARTIDO POPULAR,62,4
42081,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,39,1
42082,4252,P.P.,PARTIDO POPULAR,3,1
42083,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,16,2
42083,4252,P.P.,PARTIDO POPULAR,5,1
42084,4252,P.P.,PARTIDO POPULAR,16,3
42084,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42085,4252,P.P.,PARTIDO POPULAR,59,4
42085,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,56,1
42086,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,16,2
42086,4252,P.P.,PARTIDO POPULAR,13,1
42087,4252,P.P.,PARTIDO POPULAR,15,2
42087,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,21,1
42088,4252,P.P.,PARTIDO POPULAR,32,2
42088,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,15,1
42089,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,37,2
42089,4252,P.P.,PARTIDO POPULAR,13,1
42090,4252,P.P.,PARTIDO POPULAR,39,2
42090,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,16,1
42092,4252,P.P.,PARTIDO POPULAR,23,3
42092,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9, 
42093,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,16,1
42093,4252,P.P.,PARTIDO POPULAR,14,1
42094,4252,P.P.,PARTIDO POPULAR,265,5
42094,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,138,2
42095,4252,P.P.,PARTIDO POPULAR,630,6
42095,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,401,4
42095,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,123,1
42096,4252,P.P.,PARTIDO POPULAR,135,6
42096,3200,I.U.,IZQUIERDA UNIDA,26,1
42096,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,19, 
42097,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11,3
42097,4252,P.P.,PARTIDO POPULAR,1, 
42098,4252,P.P.,PARTIDO POPULAR,4,2
42098,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
42100,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,9,2
42100,4252,P.P.,PARTIDO POPULAR,14,1
42100,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4, 
42103,4252,P.P.,PARTIDO POPULAR,252,4
42103,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,117,2
42103,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,99,1
42105,4252,P.P.,PARTIDO POPULAR,29,3
42105,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1, 
42106,4252,P.P.,PARTIDO POPULAR,9,3
42106,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
